venue_id,name,city,country,country_code,latitude,longitude,timezone,tz_source,capacity
1592,Malsovicka arena,Hradec Kralove,Czechia,,50.2064,15.8454,Europe/Prague,coordinates,9300
1354,Malšovická aréna,Hradec Kralove,Czechia,,,,Europe/Prague,country,9300
504,Mandela National Stadium,Kampala,Uganda,,,,,,45202
1733,Mapei Stadium-Città del Tricolore,Reggio Emilia,Italy,,44.714578,10.649844,Europe/Rome,coordinates,21525
1619,Marbella Football Center,Marbella,Spain,,,,,,
1403,March 28 Stadium,Benghazi,Libya,,,,,,65000
1760,Mario Alberto Kempes,Cordoba,Argentina,,-31.368956,-64.246244,America/Argentina/Cordoba,coordinates,57000
1372,Mbombela Stadium,Nelspruit,South Africa,,,,,,43500
1625,MEGA-Stadion,Baumberg,Germany,,51.111686,6.893703,Europe/Berlin,coordinates,1500
1630,Melach Road,Kematen in Tirol,Austria,,,,,,
1436,Melbourne Rectangular Stadium,Melbourne,Australia,,,,Australia/Perth,country,30050
1341,Michael Carroll Stadium,Indianapolis,USA,,39.771146,-86.17788,America/Indiana/Indianapolis,coordinates,12111
366,Mika Stadium,Yerevan,Armenia,,40.149373,44.476449,Asia/Yerevan,coordinates,8000
1414,Milliy Stadioni,Tashkent,Uzbekistan,,,,,,34000
1408,Miloud Hadefi Olympic Complex,Oran,Algeria,,,,,,40143
1437,Mohammad Bin Zayed Stadium,Abu Dhabi,United Arab Emirates,,,,,,42056
1401,Moi International Sports Centre,Nairobi,Kenya,,,,,,55000
1526,MOL Arena,Dunajska Streda,Slovakia,,,,Europe/Bratislava,country,12700
1701,Monjasa Park,Fredericia,Denmark,,,,Europe/Copenhagen,country,4000
1367,Monumental David Arellano,Santiago,Chile,,,,America/Santiago,country,47000
1570,Moselstadion,Trier,Germany,,,,Europe/Berlin,country,10256
1722,Motspur Park,New Malden (London,England,,,,Europe/London,country,
1494,Mount Smart Stadium,Auckland,New Zealand,,,,,,25000
1582,MSV-Arena,Duisburg,Germany,,,,Europe/Berlin,country,31514
1597,Municipal de Barreiro,Vigo,Spain,,,,,,4500
1736,Murrayfield,Edinburgh,Scotland,,,,Europe/London,country,67144
1297,Mustapekka Areena,Helsinki,Finland,,60.234693,24.962558,Europe/Helsinki,coordinates,1100
1432,Mỹ Đình National Stadium,Hanoi,Vietnam,,,,,,40192
1603,Nantporth Stadium,Bangor,Wales,,,,Europe/London,country,
1553,National Football Academy,Kaunas,Lithuania,,54.904275,23.928806,Europe/Vilnius,coordinates,1500
1525,National Football Stadium,Malé,Maldives,,,,,,11850
1479,National Stadium,Hamilton,Bermuda,,,,,,
1430,National Stadium,Kallang,Singapore,,,,,,55000
515,National Stadium,Minsk,Belarus,,,,,,33000
512,"National Stadium, Dhaka",Dhaka,Bangladesh,,,,,,22085
1351,National Stadium Ta' Qali,Ta' Qali,Malta,,,,Europe/Malta,country,16997
1346,Nature Energy Park,Odense,Denmark,,55.397831,10.350139,Europe/Copenhagen,coordinates,15761
1363,Neftçi Arena,Baku,Azerbaijan,,,,Asia/Baku,country,11000
1419,New Laos National Stadium,Vientiane,Laos,,,,,,25000
1523,New National Stadium,Tokyo,Japan,,,,Asia/Tokyo,country,68000
1589,NHK Spring Mitsuzawa Football Stadium,Yokohama,Japan,,,,Asia/Tokyo,country,15440
521,Nicaragua National Football Stadium,Managua,Nicaragua,,,,,,20000
480,Nkurunziza Peace Park Complex Stadium,Gisenyi,Burundi,,,,,,
1609,Northwestern Medicine Field at Martin Stadium,Evanston,USA,,42.0584,-87.6707,America/Chicago,coordinates,15000
1784,Nouste Camp,Bizanos,France,,43.3077389,-0.325641,Europe/Paris,coordinates,4031
1369,Nuevo Estadio de Malabo,Malabo,Equatorial Guinea,,,,,,15000
1361,Nya Ullevi,Gothenburg,Sweden,,,,Europe/Stockholm,country,
1396,Nyayo National Stadium,Nairobi,Kenya,,,,,,30000
1539,Ohio Stadium,Columbus,USA,,,,,,102780
505,Olembe Stadium,Yaounde,Cameroon,,,,,,60000
1302,OmaSP Stadion,Seinajoki,Finland,,,,,,5900
489,Ombaka National Stadium,Benguela,Angola,,,,,,
1325,Oneok Field,Tulsa,USA,,36.1598937,-95.9882559,America/Chicago,coordinates,7833
1610,One Spokane Stadium,Spokane,USA,,,,,,5000
1740,OPAP Arena,Athens,Greece,,,,Europe/Athens,country,32000
1450,Optus Stadium,Perth,Australia,,-31.951111,115.889028,Australia/Perth,coordinates,60000
1355,Opus Arena,Osijek,Croatia,,,,Europe/Zagreb,country,13005
1731,Ostseestadion,Rostock,Germany,,,,Europe/Berlin,country,29000
1572,Otto-Schott-Sportzentrum,Mainz,Germany,,,,Europe/Berlin,country,2500
1613,Padre Ernesto Martearena,Salta,Argentina,,,,,,22000
1747,Paide linnastaadion,Paide,Estonia,,,,Europe/Tallinn,country,268
1442,Pamir Stadium,Dushanbe,Tajikistan,,,,,,20000
1538,Pankritio Stadium,Heraklion,Greece,,,,Europe/Athens,country,26240
1320,Papa Murphy's Park,Sacramento,USA,,38.591111,-121.438056,America/Los_Angeles,coordinates,11500
1632,Parkstadion,Kaufbeuren,Germany,,48.322971,10.885949,Europe/Berlin,coordinates,
1274,Parkstad Limburg,Kerkrade,Netherlands,,,,Europe/Amsterdam,country,19979
1666,Pärnu Rannastaadion,Parnu,Estonia,,58.375112,24.502963,Europe/Tallinn,coordinates,1501
1734,Partenio-Adriano Lombardi,Avellino,Italy,,,,Europe/Rome,country,26542
1336,Patriots Point,Mount Pleasant,USA,,32.790377,-79.90821,America/New_York,coordinates,3900
1725,Pecara,Siroki Brijeg,Bosnia & Herzegovina,,,,Europe/Sarajevo,country,5147
1394,Peter Mokaba Stadium,Polokwane,South Africa,,,,,,45500
1352,PGE Narodowy,Warsaw,Poland,,,,Europe/Warsaw,country,58500
1528,Phnom Penh National Olympic Stadium,Phnom Penh,Cambodia,,,,,,50000
1327,Phoenix Rising Soccer Stadium,Phoenix,USA,,33.445278,-112.001944,America/Phoenix,coordinates,10000
1298,Pietarsaaren,Pietarsaari,Finland,,63.673611,22.695,Europe/Helsinki,coordinates,3600
1620,Pinatar Arena,Murcia,Spain,,,,,,3000
1492,PNG Football Stadium,Port Moresby,Papua New Guinea,,,,,,
1755,Pragues Letna Hill,Prague,Czechia,,50.0839625,,Europe/Prague,country,16000
1305,Prince Faisal bin Fahd Stadium,Riyadh,Saudi Arabia,,24.662599,46.739745,Asia/Riyadh,coordinates,22500
1407,Prince Louis Rwagasore Stadium,Bujumbura,Burundi,,,,,,
1587,Professor-Reinmuller-Platz,Hamburg-Eimsbuttel,Germany,,,,Europe/Berlin,country,
1329,Progress Energy Park,St.Petersburg,USA,,27.76847,-82.633128,America/New_York,coordinates,7227
1303,Project Liv Arena,Jakobstad,Finland,,63.6725383,22.6929824,Europe/Helsinki,coordinates,3600
1337,Protective Stadium,Birmingham,USA,,33.5278,-86.8092,America/Chicago,coordinates,47100
1242,Pudong Football Stadium,Shanghai,China,,31.240643,121.607016,Asia/Shanghai,coordinates,37000
1267,Qingdao Sports Center Guoxin Stadium,Qingdao,China,,,,Asia/Shanghai,country,45000
1250,Qingdao Tiantai Stadium,Qingdao,China,,36.058847,120.344389,Asia/Shanghai,coordinates,20525
1259,Qingdao Youth Football Stadium,Qingdao,China,,,,Asia/Shanghai,country,50000
1299,Raatti Stadion,Oulu,Finland,,65.020099,25.465105,Europe/Helsinki,coordinates,4400
531,Rajamangala National Stadium,Bangkok,Thailand,,,,,,49722
1667,Ramaz Shengelia Stadium,Kutaisi,Georgia,,,,,,12000
1678,Raudondvario stadionas,Raudondvaris,Lithuania,,,,Europe/Vilnius,country,1500
1484,Raymond E. Guishard Stadium,The Valley,Anguilla,,,,,,1100
1465,Raymond E. Guishard Technical Centre,The Valley,Anguilla,,,,,,1100
1536,Raymond James Stadium,Tampa,USA,,27.9759,-82.5033,America/New_York,coordinates,65890
1642,RB-Training Center Cottaweg,Leipzig,Germany,,,,Europe/Berlin,country,
1665,Republican,Yerevan,Armenia,,40.171944,44.525833,Asia/Yerevan,coordinates,15000
820,Rheinpark Stadion,Vaduz,Liechtenstein,,47.140278,9.510278,Europe/Vaduz,coordinates,7584
1334,RingCentral Coliseum,Oakland,USA,,37.7503423,-122.2028058,America/Los_Angeles,coordinates,46847
1330,Rio Grande Credit Union Field at Isotopes Park,Albuquerque,USA,,35.069611,-106.62751,America/Denver,coordinates,13500
1527,RIzal Memorial Stadium,Manila,Philippines,,,,,,12873
1534,Roi Baudouin,Brussels,Belgium,,,,Europe/Brussels,country,50093
1344,Rose Bowl Stadium,Pasadena,USA,,34.1613,-118.1676,America/Los_Angeles,coordinates,92542
1546,Rostec Arena,Kaliningrad,Russia,,,,,,35212
1721,Rudolf Gutmann stadion,Fürstenfeld,Austria,,,,,,1500
1269,Rugao Olympic Sports Center,Nantong,China,,,,Asia/Shanghai,country,26000
1754,Runavík Stadium,Runavík,Faroe Islands,,,,Atlantic/Faroe,country,2000
1639,SaalfeldenArena,Saalfelden am Steinernen Meer,Austria,,,,,,
1520,Sabina Park,Kingston,Jamaica,,,,,,15600
499,Said Mohamed Cheikh,Mitsamiouli,Comoros,,,,,,2000
1375,Samuel Kanyon Doe Sports Complex,Monrovia,Liberia,,,,,,35000
526,San Marino Stadium,Serravalle,San Marino,,43.971264,12.476989,Europe/San_Marino,coordinates,6664
381,San Marino Stadium,San Marino,San Marino,,,,Europe/San_Marino,country,4798
1441,Saparmurat Turkmenbashy Olympic Stadium,Ashgabat,Turkmenistan,,,,,,45000
1278,Sarpsborg Stadion,Sarpsborg,Norway,,59.286217,11.097608,Europe/Oslo,coordinates,8022
371,Sarpugerði Stadium,Nordragota,Faroe Islands,,,,Atlantic/Faroe,country,3000
1308,SeatGeek Stadium,Bridgeview,USA,,,,,,28000
1321,Segra Field,Leesburg,USA,,39.0696667,-77.5459921,America/New_York,coordinates,5000
1748,Selman Stërmasi,Tirana,Albania,,,,Europe/Tirane,country,9500
1648,Sepsi Arena,Sfantu Gheorghe,Romania,,45.8812786,25.8075662,Europe/Bucharest,coordinates,8400
1241,Shanghai Stadium,Shanghai,China,,31.183503,121.4373,Asia/Shanghai,coordinates,72000
1292,Shenyang Olympic Sports Center Stadium,Shenyang,China,,41.739017,123.457515,Asia/Shanghai,coordinates,60000
1252,Shenyang Urban Construction University Stadium,Shenyang,China,,22.562117,114.086915,Asia/Shanghai,coordinates,12000
1256,Shenzhen Stadium,Shenzhen,China,,22.562117,114.086915,Asia/Shanghai,coordinates,32500
1272,Shenzhen Universiade Sports Centre,Shenzhen,China,,,,Asia/Shanghai,country,18000
389,Sheriff Stadium,Tiraspol,Moldova,,46.837303,29.558842,Europe/Chisinau,coordinates,13300
1238,Shuangliu Sports Centre,Chengdu,China,,30.570465,103.895705,Asia/Shanghai,coordinates,
1634,Silberstadt-Arena Schwaz,Schwaz,Austria,,47.336119,11.703493,Europe/Vienna,coordinates,3000
1605,Şilbe Spor Kompleksi,Diyarbakır,Türkiye,,,,Europe/Istanbul,country,1540
1624,Sixfields Stadium,Northampton,United Kingdom,,52.235197,-0.93345,Europe/London,coordinates,8203
1505,SKNFA Technical Center,Basseterre,Saint Kitts and Nevis,,,,,,2000
1466,SKNFA Technical Center,Basseterre,Saint Kitts and Nevis,,,,,,1000
1356,Skonto,Rīga,Latvia,,56.961372,24.116408,Europe/Riga,coordinates,8087
1405,Somholo National Stadium,Mbabane,Eswatini,,,,,,20000
1524,South Field Stadium,Provo,USA,,,,,,4200
1317,Southwest University Park,El Paso,USA,,31.75938,-106.482071,America/Denver,coordinates,9500
1633,Sparda-Bank-Hessen-Stadion,Offenbach,Germany,,50.094444,8.798611,Europe/Berlin,coordinates,20500
1286,Sparebanken Sør Arena,Kristiansand,Norway,,58.153611,8.028611,Europe/Oslo,coordinates,14563
1574,Sparkassen Erzgebirgsstadion,Aue,Germany,,,,Europe/Berlin,country,15690
1685,Spartak Stadium,Semey,Kazakhstan,,,,,,8000
1640,Sportanlage Golm,Schruns,Austria,,,,,,3500
1618,Sport Centar Međugorje,Međugorje,Bosnia & Herzegovina,,,,Europe/Sarajevo,country,
1563,Sportni park Aluminij,Kidricevo,Slovenia,,46.408074,15.789918,Europe/Ljubljana,coordinates,2600
1699,Sportni Park Domžale,Domzale,Slovenia,,,,Europe/Ljubljana,country,3100
1617,Sportni Park Radomlje,Radomlje,Slovenia,,,,Europe/Ljubljana,country,1200
1575,Sportpark Krieschow,Krieschow,Germany,,,,Europe/Berlin,country,4000
1585,Sportplatz Papenloh,Hamm,Germany,,,,Europe/Berlin,country,3000
1716,Sportzentrum Mitte,Salzburg,Austria,,,,,,
1742,Sportzentrum Stegersbach,Stegersbach,Austria,,,,,,1000
1288,SR-Bank Arena,Stavanger,Norway,,58.914554,5.731032,Europe/Oslo,coordinates,15900
1621,SRC Marijan Suto Mrma,Zmijavci,Croatia,,,,Europe/Zagreb,country,1200
1580,Stad. a. d. Grünwalder Str.,Munich,Germany,,,,Europe/Berlin,country,21272
446,Stade 5 Juillet 1962,Algiers,Algeria,,,,,,85000
1679,Stade Achille Hammerel,Luxembourg,Luxembourg,,,,Europe/Luxembourg,country,5814
1400,Stade Ahmadou Ahidjo,Yaounde,Cameroon,,,,,,42500
1402,Stade Alphonse Massamba Debat,Brazzaville,Congo Republic,,,,,,33037
506,Stade de Franceville,Franceville,Gabon,,,,,,20000
1206,Stade de Kegue,Lome,Togo,,,,,,30000
502,Stade de l'Amitie,Cotonou,Benin,,,,,,20000
1509,Stade de la Paix,Bouake,Côte d'Ivoire,,,,,,40000
1358,Stade de Luxembourg,Luxembourg,Luxembourg,,49.577222,6.114722,Europe/Luxembourg,coordinates,9385
1373,Stade de Moroni,Moroni,Comoros,,,,,,3000
487,Stade Denis Sassou Nguesso,Dolisie,Congo Republic,,,,,,5000
1293,Stade de Paris,Saint-Ouen,France,,48.905833,2.340833,Europe/Paris,coordinates,10000
1508,Stade de Yamoussoukro,Yamoussoukro,Côte d'Ivoire,,,,,,6000
1395,Stade d'Honneur,Meknes,Morocco,,,,,,20000
500,Stade du 26 Mars,Bamako,Mali,,,,,,50000
484,Stade du 28 Septembre,Conakry,Guinea,,,,,,25000
1199,Stade du 4-Août,Ouagadougou,Burkina Faso,,,,,,60000
1389,Stade El Abdi,El Jadida,Morocco,,,,,,15000
495,Stade Felix Houphouet-Boigny,Abidjan,Côte d'Ivoire,,,,,,50000
1707,Stade François Blin,Avion,France,,,,Europe/Paris,country,5228
524,Stade Georges-Chaumet,Georgetown,Guyana,,,,,,7000
486,Stade Hadji Hassan Gouled Aptidon,Djibouti,Djibouti,,,,,,10000
493,Stade Henri Sylvoz ,Moanda,Gabon,,,,,,900
470,Stade Houssine Ait Ahmed,Tizi Ouzou,Algeria,,,,,,50766
1392,Stade Larbi Zaouli,Casablanca,Morocco,,,,,,30000
99,Stade Louis II,Fontvieille,Monaco,,43.727606,7.415614,Europe/Monaco,coordinates,18523
1786,Stade Marcel Tribut,Dunkerque,France,,51.035133,2.389666,Europe/Paris,coordinates,5000
1730,Stade Maurice Trelut,Tarbes,France,,,,Europe/Paris,country,
1397,Stade Mimoun Al Arsi,Al Hoceima,Morocco,,,,,,12000
481,Stade Municipal d'Abidjan,Abidjan,Côte d'Ivoire,,,,,,1100
377,Stade Municipal de Differdange,Differdange,Luxembourg,,,,Europe/Luxembourg,country,3500
476,Stade Municipal de Mbalmayo,Mbalmayo,Cameroon,,,,,,700
1381,Stade Municipal d'Oujda,Oujda,Morocco,,,,,,10000
491,Stade Municipal Kara,Kara,Togo,,,,,,10000
485,"Stade Municipal, Nouadhibou",Nouadhibou,Mauritania,,,,,,10000
1052,Stade Numa-Daly Magenta,Noumea,New Caledonia,,,,,,10000
1385,Stade Olympique,Nouakchott,Mauritania,,,,,,20000
1378,Stade Olympique Alassane Ouattara,Abidjan,Côte d'Ivoire,,,,,,60012
1409,Stade Olympique de Sousse,Sousse,Tunisia,,,,,,40000
1379,Stade olympique Hammadi Agrebi,Rades,Tunisia,,,,,,60000
1399,Stade Olympique Maréchal Idriss Deby Itno,Ndjamena,Chad,,,,,,30000
1388,Stade omnisport de Douala,Douala,Cameroon,,,,,,
1785,Stade Paul Lignon,Rodez,France,,44.3515659,2.563602915,Europe/Paris,coordinates,5955
1519,Stade Pierre-Aliker,Fort-de-France,Martinique,,,,,,18000
1637,Stade Pierre de Coubertin,Cannes,France,,48.835278,2.256111,Europe/Paris,coordinates,
1649,Stade Pierre Rajon,Bourgoin-Jallieu,France,,,,Europe/Paris,country,9500
1504,Stade Roger Zami,Guadalupe,France,,,,Europe/Paris,country,3000
1735,Stade Velôdrome Tanambao,Antsirabe,Madagascar,,,,,,
1635,Stadio Briamasco,Trento,Italy,,46.064221,11.114448,Europe/Rome,coordinates,5000
1715,Stadio Comunale ,Dimaro,Italy,,,,Europe/Rome,country,
1623,Stadion am Bad,Markranstadt,Germany,,52.517191,13.236694,Europe/Berlin,coordinates,5500
1576,Stadion an der Poststraße,Verl,Germany,,,,Europe/Berlin,country,5001
1571,Stadion der Jahnsportanlage St. Tönis,Tonisvorst,Germany,,,,Europe/Berlin,country,
1275,Stadion de Vliert,s-Hertogenbosch,Netherlands,,,,Europe/Amsterdam,country,8500
1357,Stadion Dubočica,Leskovac,Serbia,,,,Europe/Belgrade,country,8136
1672,Stadion FK Zeleznicar Pancevo,Pančevo,Serbia,,,,Europe/Belgrade,country,1200
1353,Stadion Kraj Bistrice,Niksic,Montenegro,,45.545,18.695833,Europe/Zagreb,coordinates,5214
1568,Stadion Miejski im. Henryka Reymana,Kraków,Poland,,50.063611,19.911944,Europe/Warsaw,coordinates,33130
1626,Stadion Niederrhein,Oberhausen,Germany,,51.493611,6.854444,Europe/Berlin,coordinates,21318
361,Stadion Pod Bijelim Brijegom,Mostar,Bosnia & Herzegovina,,43.345662,17.795277,Europe/Sarajevo,coordinates,9000
1561,Štadión pod Dubňom,Zilina,Slovakia,,49.229122,18.74481,Europe/Bratislava,coordinates,11258
1500,Stadion Poljud,Split,Croatia,,43.519444,16.431667,Europe/Zagreb,coordinates,34198
363,Stadions Arkadija,Rīga,Latvia,,,,Europe/Riga,country,1700
1693,Stadion Střelnice,Jablonec,Czechia,,50.714964,15.162225,Europe/Prague,coordinates,6280
1684,Stadion Tuško Polje,Podgorica,Montenegro,,,,Europe/Zagreb,country,2000
1306,Stadionul Anghel Iordanescu,Voluntari,Romania,,44.499216,26.145694,Europe/Bucharest,coordinates,4600
1595,Stadionul Corvinul 1921 Hunedoara,Hunedoara,Romania,,45.761639,22.912972,Europe/Bucharest,coordinates,16500
1343,Stadionul Eugen Popescu,Targoviste,Romania,,,,Europe/Bucharest,country,8400
1596,Stadionul Municipal,Sfantu Gheorghe,Romania,,,,Europe/Bucharest,country,4774
1555,Stadionul Orasenesc,Hincesti,Moldova,,,,Europe/Chisinau,country,2500
1212,Stadionul Zimbru,Chisinau,Moldova,,46.98023858194678,28.868043593236866,Europe/Chisinau,coordinates,10500
1347,Stadion Varteks,Varaždin,Croatia,,46.293386,16.344415,Europe/Zagreb,coordinates,10800
1583,Stadium Airfield,Lubeck,Germany,,,,Europe/Berlin,country,
395,Stadiumi Fadil Vokrri,Prishtinë,Kosovo,,42.662851,21.157067,Europe/Belgrade,coordinates,13980
360,Stadiumi i Qytetit,Gjilanë,Kosovo,,,,Europe/Belgrade,country,16000
1683,Stadiumi Zahir Pajaziti,Podujevë,Kosovo,,,,Europe/Belgrade,country,6000
1695,Stadium Katovice,Katowice,Poland,,50.239745,18.984974,Europe/Warsaw,coordinates,
1601,Stadium mk,Denbigh,Wales,,,,Europe/London,country,
1309,Stanford Stadium,Stanford,USA,,37.4345,-122.1611,America/Los_Angeles,coordinates,50424
1507,State Farm Stadium,Glendale,USA,,,,,,63400
1202,Steponas Darius and Stasys Girenas,Kaunas,Lithuania,,54.897222,23.936944,Europe/Vilnius,coordinates,15315
513,Steponas Darius and Stasys Girenas Stadium,Kaunas,Lithuania,,,,Europe/Vilnius,country,15315
1360,St. Jakob-Arena,Basel,Switzerland,,,,Europe/Zurich,country,
1682,Stjörnuvöllur,Gardabaer,Iceland,,64.087454,-21.928982,Atlantic/Reykjavik,coordinates,1292
483,St Mary's Stadium,Kampala,Uganda,,,,,,25000
1411,Streets of Marrakesh,Marrakech,Morocco,,,,,,
1622,Südstadion,Cologne,Germany,,,,Europe/Berlin,country,14944
1645,Sultan Ibrahim Stadium,Johor Bahru,Malaysia,,1.481513,103.61912,Asia/Kuala_Lumpur,coordinates,40000
1421,Sultan Qaboos Sports Complex,Muscat,Oman,,,,,,34000
1668,Sumgayit City Stadium,Sumqayit,Azerbaijan,,,,Asia/Baku,country,10047
1262,Suoyuwan Football Stadium,Dalian,China,,,,Asia/Shanghai,country,61000
1448,Suwon World Cup Stadium,Suwon,South Korea,,,,Asia/Seoul,country,45192
1614,Sveučilišni kampus Rodoč ,Mostar,Bosnia & Herzegovina,,,,Europe/Sarajevo,country,500
1489,Synthetic Track and Field Facility,Leonora,Guyana,,,,,,3000
1429,Taipei Municipal Stadium,Taipei,Chinese Taipei,,,,,,20000
1556,Tallaght Stadium,Dublin,Ireland,,53.283531,-6.373653,Europe/Dublin,coordinates,10300
1497,Ta' Qali National Stadium,Ta' Qali,Malta,,,,Europe/Malta,country,16997
1240,TEDA Football Stadium,Tianjin,China,,39.122603,117.198029,Asia/Shanghai,coordinates,35680
1264,TEDA Football Stadium,Tianjin,China,,39.030519,117.719,Asia/Shanghai,coordinates,37000
1752,Teddy Stadium,Jerusalem,Israel,,,,Asia/Jerusalem,country,32000
1677,Tengiz Burjanadze Stadium,Gori,Georgia,,41.983019,44.103828,Asia/Tbilisi,coordinates,8000
1732,Teofilo Patini Stadium,Castel di Sangro,Italy,,,,Europe/Rome,country,
1558,Terrain Bousbierg,Biisen,Luxembourg,,,,Europe/Luxembourg,country,1000
465,The Blue Jewel,Omdurman,Sudan,,,,,,35000
1728,The Burkenmoos Stadium,Rottach-Egern,Germany,,,,Europe/Berlin,country,2500
1602,The Oval,Caernarfon,Wales,,,,Europe/London,country,3000
1681,The Oval,Belfast,Northern Ireland,,,,Europe/London,country,15000
1696,The Showgrounds,Coleraine,Northern Ireland,,,,Europe/London,country,6500
1599,Throttarvollur,Reykjavik,Iceland,,64.14315,-21.87593,Atlantic/Reykjavik,coordinates,3000
1433,Thuwunna Stadium,Yangon,Myanmar,,,,,,50000
1258,Tiexi Stadium,Shenyang,China,,41.809056,123.320556,Asia/Shanghai,coordinates,40000
1552,Tikhinichi Sportcomplex,Gomel,Belarus,,,,,,
1365,Timsah Arena,Bursa,Türkiye,,,,Europe/Istanbul,country,43331
1139,Tofiq Bəhramov,Baku,Azerbaijan,,40.397344,49.852307,Asia/Baku,coordinates,31200
1246,Tongliang Long Stadium,Chongqing,China,,29.834152,106.048649,Asia/Shanghai,coordinates,20000
1155,Tony Bezzina Stadium,Paola,Malta,,,,Europe/Malta,country,2968
1560,Torfnesvöllur,Hnifsdalur,Iceland,,66.114541,-23.123319,Atlantic/Reykjavik,coordinates,1596
527,Torsvollur,Torshavn,Faroe Islands,,,,Atlantic/Faroe,country,6500
1142,Toše Proeski Arena,Skopje,North Macedonia,,42.005793,21.425689,Europe/Skopje,coordinates,33011
1316,Toyota Field,San Antonio,USA,,29.53938,-98.39456,America/Chicago,coordinates,7000
1670,Training Centre Petar Milosevski,Skopje,North Macedonia,,,,Europe/Skopje,country,2500
1485,Trinidad Stadium,Oranjestad,Aruba,,,,,,3000
475,Tripoli International Stadium,Tripoli,Libya,,,,,,45000
1530,True BG Stadium,Pathum Thani,Thailand,,,,,,15114
1469,Truman Bodden Sports Complex,George Town,Cayman Islands,,,,,,3000
1688,Tsentralnyi Stadium,Cherkasy,Ukraine,,49.4361,32.0547,Europe/Kyiv,coordinates,10321
1745,Turkestan Arena,Turkistan,Kazakhstan,,,,,,7000
1741,Ulrich-Haberland-Stadion,Leverkusen,Germany,,,,Europe/Berlin,country,1400
1594,Ursapharm-Arena an der Kaiserlinde,Spiesen-Elversberg,Germany,,,,Europe/Berlin,country,10000
1517,U.S. Bank Stadium,Minneapolis,USA,,,,,,66655
1598,Vasil Levski National Sports Academy,Sofia,Bulgaria,,42.644256,23.349953,Europe/Sofia,coordinates,
1203,Vazgen Sargsyan Republican Stadium,Yerevan,Armenia,,40.171944,44.525833,Asia/Yerevan,coordinates,14403
1600,Vejlby Stadion,Aarhus,Denmark,,,,Europe/Copenhagen,country,11500
1631,Velly Arena Imst,Tyrol,Austria,,,,,,2550
1296,Veritas Stadium,Turku,Finland,,60.442778,22.291667,Europe/Helsinki,coordinates,9300
362,Victoria Stadium,Gibraltar,Gibraltar,,,,Europe/Gibraltar,country,5000
1765,Víctor Legrotaglie,Mendoza,Argentina,,,,,,11000
359,Victor Tedesco Stadium,Hamrun,Malta,,,,Europe/Malta,country,1962
1551,Víkingsvollur Stadium,Reykjavik,Iceland,,64.117,-21.852686,Atlantic/Reykjavik,coordinates,1500
1434,Vivekananda Yuba Bharati Krirangan,Kolkata,India,,,,,,85000
1532,Volgograd Arena,Volgograd,Russia,,,,,,45568
492,Wadzanai Stadium,Shamva,Zimbabwe,,,,,,
1608,WakeMed Soccer Park,Cary,USA,,35.786164,-78.755106,America/New_York,coordinates,10000
1723,Waldstadion,Mittersill,Austria,,,,,,
1627,Waldstadion,Giessen,Germany,,50.5857681,8.7042097,Europe/Berlin,coordinates,
1473,Warner Park,Basseterre,Saint Kitts and Nevis,,,,,,10000
1487,Warner Park,Basseterre,Saint Kitts and Nevis,,,,,,8000
1324,Weidner Field,Colorado Springs,USA,,38.895826,-104.711321,America/Denver,coordinates,8000
1312,Wendell & Vickie Bell Soccer Complex,Lexington,USA,,,,,,3368
1301,Wiklof Holding Arena,Mariehamn,Finland,,60.10254,19.93496,Europe/Mariehamn,coordinates,1650
1458,Wildey Turf,Bridgetown,Barbados,,,,,,2000
1636,Wildparkstadion,Karlsruhe,Germany,,49.021172,8.413029,Europe/Berlin,coordinates,35000
1476,Windsor Park,Roseau,Dominica,,,,,,12000
1470,Windsor Park,Roseau,Dominica,,,,,,12000
1629,Winkelhofer Stadion,Grodig,Austria,,,,,,
1245,Wuhan Sports Center Stadium,Wuhan,China,,30.500575,114.171864,Asia/Shanghai,coordinates,60000
1260,Wuhua Olympic Sports Center,Meizhou,China,,,,Asia/Shanghai,country,
1265,Wuliangye Sports Center Stadium,Chengdu,China,,41.7562,123.4258,Asia/Shanghai,coordinates,60000
1444,Xiamen Stadium,Xiamen,China,,,,Asia/Shanghai,country,
1675,Yerevan Football Academy,Yerevan,Armenia,,,,Asia/Yerevan,country,
1426,Yongin Mireu Stadium,Yongin,South Korea,,,,Asia/Seoul,country,37155
1569,York`s LNER Community Stadium,York,England,,53.984778,-1.052861,Europe/London,coordinates,8500
1243,Yuxi Plateau Sports Center,Yuxi,China,,24.394515,102.581054,Asia/Shanghai,coordinates,30300
1248,Zhengzhou Hanghai Stadium,Zhengzhou,China,,34.716667,113.725278,Asia/Shanghai,coordinates,30000
1689,ZSD Ljubljana Stadium,Ljubljana,Slovenia,,,,Europe/Ljubljana,country,2308
579,Alberto Jose Armando,Buenos Aires,Argentina,AR,-34.63565,-58.36465,America/Argentina/Buenos_Aires,coordinates,57420
600,Diego Armando Maradona,Buenos Aires,Argentina,AR,,,,,24380
575,Estadio Bautista Gargantini,Mendoza,Argentina,AR,-32.890786,-68.862777,America/Argentina/Mendoza,coordinates,24000
584,Estadio Ciudad de Lanus,Buenos Aires,Argentina,AR,-34.717152,-58.383278,America/Argentina/Buenos_Aires,coordinates,46619
585,Estadio Ciudad de La Plata,La Plata,Argentina,AR,-34.912,-57.9389,America/Argentina/Buenos_Aires,coordinates,53000
