asof,team,player,pos,mins_7d,mins_14d,mins_30d,mins_season,starts_season
2026-07-02,FC Augsburg,Y. Keitel,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Augsburg,A. Claude-Maurice,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Augsburg,N. Labrović,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Augsburg,K. Schlotterbeck,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Augsburg,N. Banks,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Augsburg,U. Ogundu,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Badalona,P. Sánchez,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Badalona,B. Pujadas,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Badalona,L. Kullashi,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Badalona,C. Abdón,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Badalona,S. Jankovska,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Badalona,S. J. Pedersen,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Badalona,L. Carmona,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Bayern München,A. Davies,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Bayern München,K. Min-jae,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Bayern München,N. Jackson,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Bayern München,L. Karl,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Bayern München,S. Ulreich,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Bayern München,J. Urbig,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Bayern München,R. Guerreiro,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Bayern München,H. Itō,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Bayern München,L. Goretzka,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Bayern München,T. Bischof,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Bayern München,L. Díaz,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Bayern München,D. Upamecano,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Bayern München,K. Laimer,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Bayern München,J. Tah,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Bayern München,M. Neuer,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Bayern München,B. S. Ndiaye,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Bayern München,A. Pavlović,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Botoșani,M. Muñoz,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Botoșani,R. Creț,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Botoșani,A. Dumiter,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Botoșani,A. Ferreira,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Botoșani,M. Kovtalyuk,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Botoșani,I. Anestis,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Botoșani,N. C. Ilas,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Botoșani,M. Bordeianu,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Botoșani,G. David,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Botoșani,A. Dumitru,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Botoșani,E. López,FW,0.0,0.0,0.0,0,0
2026-07-02,FC CSKA 1948 Sofia,F. Soltani,DF,0.0,0.0,0.0,0,0
2026-07-02,FC CSKA 1948 Sofia,G. Rusev,MF,0.0,0.0,0.0,0,0
2026-07-02,FC CSKA 1948 Sofia,M. Boychev,MF,0.0,0.0,0.0,0,0
2026-07-02,FC CSKA 1948 Sofia,A. Iliev,FW,0.0,0.0,0.0,0,0
2026-07-02,FC CSKA 1948 Sofia,P. Marinov,GK,0.0,0.0,0.0,0,0
2026-07-02,FC CSKA 1948 Sofia,Juanmi,DF,0.0,0.0,0.0,0,0
2026-07-02,FC CSKA 1948 Sofia,E. Parkhomenko,DF,0.0,0.0,0.0,0,0
2026-07-02,FC CSKA 1948 Sofia,K. Strinski,MF,0.0,0.0,0.0,0,0
2026-07-02,FC CSKA 1948 Sofia,F. Maciel,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Cincinnati,N. Hagglund,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Cincinnati,M. Miazga,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Cincinnati,T. Barlow,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Cincinnati,A. Jabbari,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Cincinnati,A. Lajhar,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Cincinnati,E. Louro,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Cincinnati,G. Flores,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Cincinnati,E. Echenique,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Cincinnati,S. Jimenez,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Cincinnati,M. Robinson,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Cincinnati,O. Nwobodo,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Cincinnati,T. Anunga,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Dallas,C. Cappis,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Dallas,S. Sarver,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Dallas,L. Farrington,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Dallas,S. Ibeagha,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Dallas,J. Sirois,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Dallas,L. Abubakar,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Dallas,P. Delgado,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Dallas,C. Swann,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Dallas,N. Simmonds,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Dinamo București,C. Mihai,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Dinamo București,M. Dutu,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Dinamo București,A. Pop,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Dinamo București,J. Ikoko,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Dinamo București,A. Roșca,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Dinamo București,V. Țicu,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Dinamo București,M. Toader,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Dinamo București,A. Caragea,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Dinamo București,A. A. Bordușanu,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Dinamo București,C. Cîrjan,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Dinamo București,I. Târbă,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Farul Constanța,I. Cojocaru,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Farul Constanța,D. Maftei,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Farul Constanța,G. Iancu,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Farul Constanța,I. Doicaru,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Farul Constanța,J. Vojtuš,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Farul Constanța,A. Buzbuchi,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Farul Constanța,S. Duțu,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Farul Constanța,B. Țîru,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Farul Constanța,I. Vînă,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Farul Constanța,D. Ramalho,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Hermannstadt,L. Stancu,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Hermannstadt,A. Chițu,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Hermannstadt,M. Simba,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Hermannstadt,S. Buş,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Hermannstadt,M. Gjorgjievski,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Hermannstadt,I. Pop,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Hermannstadt,V. Muțiu,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Hermannstadt,S. Issah,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Hermannstadt,S. Ritivoi,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Lahti,O. Koskinen,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Lahti,D. Heikkinen,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Lahti,A. Kabashi,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Lahti,V. Rätto,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Lahti,J. Lehtonen,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Lahti,T. Inkinen,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Lahti,V. Vehkonen,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Lahti,A. Belabid,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Lahti,A. Lindholm,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Lahti,L. Järvinen,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Lausanne-Sport,O. Renovales,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Lausanne-Sport,G. Diakite,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Lausanne-Sport,M. Poaty,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Lausanne-Sport,O. Custodio,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Lausanne-Sport,T. Bair,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Lausanne-Sport,T. Castella,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Lausanne-Sport,A. K. Sow,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Lausanne-Sport,P. S. N'Diaye,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Lausanne-Sport,E. Kana-Biyik,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Lugano,G. Koutsias,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Lugano,E. Alioski,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Lugano,D. Kelvin,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Lugano,M. Bottani,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Lugano,A. Kendouci,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Lugano,A. Saipi,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Lugano,Carbone,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Lugano,E. Pihlstrom,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Lugano,H. Mahou,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Luzern,K. Spadanuda,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Luzern,A. Cigaņiks,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Luzern,L. Villiger,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Luzern,S. Karweina,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Luzern,J. Bock,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Luzern,S. Knežević,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Luzern,A. Grbić,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Petrolul Ploiești,A. Aimbetov,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Petrolul Ploiești,V. Gheorghe,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Petrolul Ploiești,A. Boțogan,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Petrolul Ploiești,S. Hanca,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Petrolul Ploiești,Ricardinho,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Petrolul Ploiești,S. Krell,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Petrolul Ploiești,F. Prce,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Petrolul Ploiești,C. Ignat,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Petrolul Ploiești,K. Ludewig,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Petrolul Ploiești,B. Marian,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Petrolul Ploiești,A. Mateiu,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Petrolul Ploiești,N. Boateng,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Petrolul Ploiești,Rafinha,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Petrolul Ploiești,D. Rodrigues,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Petrolul Ploiești,P. David,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Rapid București,O. Moruțan,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Rapid București,R. Salceanu,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Rapid București,D. Ciobotariu,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Rapid București,D. Hazrollaj,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Rapid București,B. Burmaz,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Rapid București,A. Simonia,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Rapid București,A. Briciu,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Rapid București,D. Todoran,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Rapid București,A. Sucu,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Rapid București,A. Borza,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Rapid București,C. Grameni,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Rapid București,E. Koljić,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Rapid București,M. Grosu,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Rapid București,C. M. Andrei,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Rapid București,C. Pirvu,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Seoul,Anderson Oliveira,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Seoul,M. Seon-min,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Seoul,D. Hwang,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Seoul,I. Joon-Seob,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Seoul,L. Han-do,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Seoul,A. Jae-Min,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Seoul,P. J. Han-gyeol,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Seoul,G. S. Samuel,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Seoul,L. Seung-mo,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Seoul,P. Klimala,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Seoul,P. Ko,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Sion,T. Berdayes,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Sion,F. Surdez,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Sion,L. Chipperfield,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Sion,D. Rrudhani,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Sion,W. Boteli Mokango,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Sion,F. Ruberto,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Sion,M. Cipriano,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Sion,N. Sow,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Sion,L. Diack,MF,0.0,0.0,0.0,0,0
2026-07-02,FC St. Gallen 1879,D. Besio,FW,0.0,0.0,0.0,0,0
2026-07-02,FC St. Gallen 1879,T. Ouattara,FW,0.0,0.0,0.0,0,0
2026-07-02,FC St. Gallen 1879,J. Ruiz,DF,0.0,0.0,0.0,0,0
2026-07-02,FC St. Gallen 1879,B. Fazliji,MF,0.0,0.0,0.0,0,0
2026-07-02,FC St. Gallen 1879,N. Scherrer,FW,0.0,0.0,0.0,0,0
2026-07-02,FC St. Gallen 1879,L. Watkowiak,GK,0.0,0.0,0.0,0,0
2026-07-02,FC St. Gallen 1879,C. Konietzke,MF,0.0,0.0,0.0,0,0
2026-07-02,FC St. Gallen 1879,J. Quintillà,MF,0.0,0.0,0.0,0,0
2026-07-02,FC St. Gallen 1879,M. Stevanović,MF,0.0,0.0,0.0,0,0
2026-07-02,FC St. Gallen 1879,Y. Bujard,GK,0.0,0.0,0.0,0,0
2026-07-02,FC St. Gallen 1879,T. Gaal,DF,0.0,0.0,0.0,0,0
2026-07-02,FC St. Pauli,A. Dźwigała,DF,0.0,0.0,0.0,0,0
2026-07-02,FC St. Pauli,C. Metcalfe,MF,0.0,0.0,0.0,0,0
2026-07-02,FC St. Pauli,A. Ceesay,FW,0.0,0.0,0.0,0,0
2026-07-02,FC St. Pauli,M. Kaars,FW,0.0,0.0,0.0,0,0
2026-07-02,FC St. Pauli,M. Rasmussen,MF,0.0,0.0,0.0,0,0
2026-07-02,FC St. Pauli,B. Voll,GK,0.0,0.0,0.0,0,0
2026-07-02,FC St. Pauli,D. Nemeth,DF,0.0,0.0,0.0,0,0
2026-07-02,FC St. Pauli,L. Oppie,DF,0.0,0.0,0.0,0,0
2026-07-02,FC St. Pauli,T. Hara,FW,0.0,0.0,0.0,0,0
2026-07-02,FC St. Pauli,H. Wahl,DF,0.0,0.0,0.0,0,0
2026-07-02,FC St. Pauli,F. Stevens,DF,0.0,0.0,0.0,0,0
2026-07-02,FC St. Pauli,D. Sinani,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Tampa Bay Rowdies,M. Micaletto,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Tampa Bay Rowdies,L. Hilton,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Tampa Bay Rowdies,M. Myers,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Tampa Bay Rowdies,K. Henderlong,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Tampa Bay Rowdies,G. Vivi,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Tampa Bay Rowdies,A. Pack,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Tampa Bay Rowdies,L. Wyke,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Tokyo,H. Tanaka,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Tokyo,Y. Nagatomo,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Tokyo,K. Tokiwa,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Tokyo,M. Nagakura,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Tokyo,L. Nozawa,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Tokyo,F. Yamada,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Tokyo,M. Morishige,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Tokyo,K. Higashi,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Tokyo,T. Nakagawa,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Tokyo,K. Hashimoto,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Tokyo,H. Inamura,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Tokyo,R. Omori,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Tokyo,T. Ko,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Tulsa,K. ElMedkhar,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Tulsa,G. Colli,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Tulsa,N. Pierre,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Tulsa,R. Somersall,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Tulsa,D. Jacomen,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Tulsa,A. Cissoko,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Tulsa,Z. Siranga,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Twente,A. Verschueren,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Twente,M. Kjølø,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Twente,M. Pjaca,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Twente,R. van Wolfswinkel,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Twente,R. Pröpper,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Twente,P. Tytoń,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Twente,S. Karssies,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Twente,M. Bruns,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Twente,G. Peixoto,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Twente,T. Booth,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Twente,D. Weidmann,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Twente,L. V. o. Hesselink,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Universitatea Cluj,O. Mendy,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Universitatea Cluj,J. Lukić,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Universitatea Cluj,M. Drammeh,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Universitatea Cluj,G. Simion,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Universitatea Cluj,A. Chipciu,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Universitatea Cluj,T. Cosa,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Universitatea Cluj,E. Gertmonas,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Universitatea Cluj,A. Coubiș,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Universitatea Cluj,A. Murgia,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Universitatea Cluj,L. Pall,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Universitatea Cluj,A. Trică,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Universitatea Cluj,A. Gheorghiță,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Volendam,G. Yah,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Volendam,B. Kuwas,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Volendam,R. Mühren,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Volendam,R. Steur,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Volendam,A. Oehlers,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Volendam,A. Meijers,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Volendam,D. Payne,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Volendam,L. Blondeau,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Volendam,R. van Cruijsen,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Volendam,A. Plat,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Volendam,J. Ideho,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Volendam,B. Pauwels,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Winterthur,A. Jankewitz,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Winterthur,S. Sidler,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Winterthur,E. Maluvunu,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Winterthur,R. Arnold,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Winterthur,A. Spagnoli,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Winterthur,E. Essiam,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Winterthur,L. Maksutaj,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Winterthur,R. Buess,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Zürich,M. Phaëton,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Zürich,V. Berisha,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Zürich,U. Emmanuel,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Zürich,D. Vujević,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Zürich,D. Ramic,FW,0.0,0.0,0.0,0,0
2026-07-02,FC Zürich,Y. Brecher,GK,0.0,0.0,0.0,0,0
2026-07-02,FC Zürich,D. Ihendu,DF,0.0,0.0,0.0,0,0
2026-07-02,FC Zürich,N. D. Giusto,MF,0.0,0.0,0.0,0,0
2026-07-02,FC Zürich,M. Reichmuth,MF,0.0,0.0,0.0,0,0
2026-07-02,FCV Dender,B. Nsimba,FW,0.0,0.0,0.0,0,0
2026-07-02,FCV Dender,R. Oratmangoen,FW,0.0,0.0,0.0,0,0
2026-07-02,FCV Dender,M. Sambu,DF,0.0,0.0,0.0,0,0
2026-07-02,FCV Dender,R. Kvet,MF,0.0,0.0,0.0,0,0
2026-07-02,FCV Dender,A. Daali,MF,0.0,0.0,0.0,0,0
2026-07-02,FCV Dender,L. Fortin,GK,0.0,0.0,0.0,0,0
2026-07-02,FCV Dender,E. Lembi,DF,0.0,0.0,0.0,0,0
2026-07-02,FCV Dender,N. Moutha-Sebtaoui,DF,0.0,0.0,0.0,0,0
2026-07-02,FCV Dender,D. Toševski,FW,0.0,0.0,0.0,0,0
2026-07-02,FCV Dender,D. Acquah,MF,0.0,0.0,0.0,0,0
2026-07-02,FCV Dender,M. Verrips,GK,0.0,0.0,0.0,0,0
2026-07-02,FCV Dender,O. Balde,MF,0.0,0.0,0.0,0,0
2026-07-02,FF Jaro,J. Myrevik,DF,0.0,0.0,0.0,0,0
2026-07-02,FF Jaro,K. Hardén,MF,0.0,0.0,0.0,0,0
2026-07-02,FF Jaro,A. Vidjeskog,MF,0.0,0.0,0.0,0,0
2026-07-02,FF Jaro,R. Vikstrom,FW,0.0,0.0,0.0,0,0
2026-07-02,FF Jaro,J. Vikström,FW,0.0,0.0,0.0,0,0
2026-07-02,FF Jaro,J. Snellman,GK,0.0,0.0,0.0,0,0
2026-07-02,FF Jaro,F. Kass,DF,0.0,0.0,0.0,0,0
2026-07-02,FF Jaro,T. Söderström,DF,0.0,0.0,0.0,0,0
2026-07-02,FF Jaro,L. Nyman,MF,0.0,0.0,0.0,0,0
2026-07-02,FK Csíkszereda Miercurea Ciuc,L. Kleinheisler,MF,0.0,0.0,0.0,0,0
2026-07-02,FK Csíkszereda Miercurea Ciuc,J. Dolný,FW,0.0,0.0,0.0,0,0
2026-07-02,FK Csíkszereda Miercurea Ciuc,W. Loeper,FW,0.0,0.0,0.0,0,0
2026-07-02,FK Csíkszereda Miercurea Ciuc,D. Brugger,MF,0.0,0.0,0.0,0,0
2026-07-02,FK Csíkszereda Miercurea Ciuc,M. Simon,GK,0.0,0.0,0.0,0,0
2026-07-02,FK Csíkszereda Miercurea Ciuc,L. Bencze,FW,0.0,0.0,0.0,0,0
2026-07-02,FK Csíkszereda Miercurea Ciuc,J. Hegedűs,DF,0.0,0.0,0.0,0,0
2026-07-02,FK Csíkszereda Miercurea Ciuc,B. Végh,MF,0.0,0.0,0.0,0,0
2026-07-02,FK Csíkszereda Miercurea Ciuc,M. Tajti,MF,0.0,0.0,0.0,0,0
2026-07-02,FK Csíkszereda Miercurea Ciuc,D. Bota,MF,0.0,0.0,0.0,0,0
2026-07-02,FK Csíkszereda Miercurea Ciuc,Nagy,FW,0.0,0.0,0.0,0,0
2026-07-02,FK Dobrudzha Dobrich,A. Ramadan,MF,0.0,0.0,0.0,0,0
2026-07-02,FK Dobrudzha Dobrich,V. Te,FW,0.0,0.0,0.0,0,0
2026-07-02,FK Dobrudzha Dobrich,D. Madaleno,MF,0.0,0.0,0.0,0,0
2026-07-02,FK Dobrudzha Dobrich,A. Ivanov,FW,0.0,0.0,0.0,0,0
