season,week,home_team,away_team,total_line,over_odds,under_odds,n_books
2025,6.0,Pennsylvania,Dartmouth,56.5,,,1.0
2025,6.0,Pittsburgh,Boston College,54.5,,,3.0
2025,6.0,Princeton,Columbia,48.5,,,1.0
2025,6.0,Purdue,Illinois,54.5,,,3.0
2025,6.0,Rice,Florida Atlantic,55.0,,,3.0
2025,6.0,SMU,Syracuse,56.5,,,3.0
2025,6.0,San Diego State,Colorado State,40.5,,,3.0
2025,6.0,San José State,New Mexico,58.5,,,3.0
2025,6.0,South Florida,Charlotte,54.5,,,3.0
2025,6.0,St. Thomas (MN),Butler,48.5,,,1.0
2025,6.0,Stetson,Davidson,61.5,,,1.0
2025,6.0,TCU,Colorado,57.0,,,3.0
2025,6.0,Tarleton State,Southern Utah,64.5,,,1.0
2025,6.0,Temple,UTSA,58.5,,,3.0
2025,6.0,Tennessee Tech,Western Illinois,66.5,,,1.0
2025,6.0,Texas A&M,Mississippi State,57.5,,,3.0
2025,6.0,Texas Southern,Arkansas-Pine Bluff,48.5,,,1.0
2025,6.0,Troy,South Alabama,46.5,,,3.0
2025,6.0,UAB,Army,55.5,,,3.0
2025,6.0,UAlbany,Stony Brook,48.5,,,1.0
2025,6.0,UCF,Kansas,53.5,,,3.0
2025,6.0,UCLA,Penn State,48.0,,,3.0
2025,6.0,UConn,Florida International,52.0,,,3.0
2025,6.0,VMI,Chattanooga,52.5,,,1.0
2025,6.0,Virginia Tech,Wake Forest,51.5,,,3.0
2025,6.0,William & Mary,North Carolina A&T,53.5,,,1.0
2025,6.0,Wofford,Western Carolina,53.5,,,1.0
2025,6.0,Wyoming,UNLV,51.0,,,3.0
2025,6.0,Youngstown State,South Dakota State,55.5,,,1.0
2025,7.0,Akron,Miami (OH),47.5,,,3.0
2025,7.0,Alabama A&M,Mississippi Valley State,60.5,,,1.0
2025,7.0,Arizona,BYU,46.5,,,3.0
2025,7.0,Army,Charlotte,45.5,,,3.0
2025,7.0,Auburn,Georgia,46.5,,,3.0
2025,7.0,Bethune-Cookman,Southern,53.5,,,1.0
2025,7.0,Boise State,New Mexico,58.5,,,3.0
2025,7.0,Boston College,Clemson,54.5,,,3.0
2025,7.0,Bowling Green,Toledo,45.5,,,3.0
2025,7.0,Bryant,Brown,54.5,,,1.0
2025,7.0,Butler,Presbyterian,51.5,,,1.0
2025,7.0,Charleston Southern,Tennessee Tech,53.5,,,1.0
2025,7.0,Cincinnati,UCF,55.5,,,3.0
2025,7.0,Coastal Carolina,UL Monroe,46.5,,,3.0
2025,7.0,Colgate,Richmond,55.5,,,1.0
2025,7.0,Colorado,Iowa State,52.5,,,3.0
2025,7.0,Colorado State,Fresno State,47.5,,,3.0
2025,7.0,Columbia,Lehigh,46.5,,,1.0
2025,7.0,Dartmouth,Yale,53.5,,,1.0
2025,7.0,Davidson,St. Thomas (MN),56.5,,,1.0
2025,7.0,Duquesne,St. Francis (PA),48.5,,,1.0
2025,7.0,East Tennessee State,VMI,55.5,,,1.0
2025,7.0,East Texas A&M,Lamar,53.5,,,1.0
2025,7.0,Eastern Illinois,Gardner-Webb,58.5,,,1.0
2025,7.0,Eastern Kentucky,Austin Peay,46.5,,,1.0
2025,7.0,Eastern Michigan,Northern Illinois,48.5,,,3.0
2025,7.0,Elon,Villanova,50.5,,,1.0
2025,7.0,Florida A&M,North Carolina Central,51.5,,,1.0
2025,7.0,Florida Atlantic,UAB,66.0,,,3.0
2025,7.0,Florida State,Pittsburgh,57.0,,,3.0
2025,7.0,Georgia Southern,Southern Miss,60.0,,,3.0
2025,7.0,Georgia State,App State,55.5,,,3.0
2025,7.0,Georgia Tech,Virginia Tech,55.5,,,3.0
2025,7.0,Grambling,Texas Southern,49.5,,,1.0
2025,7.0,Hampton,Campbell,56.5,,,1.0
2025,7.0,Harvard,Cornell,58.5,,,1.0
2025,7.0,Hawai'i,Utah State,57.5,,,3.0
2025,7.0,Houston Christian,Northwestern State,52.5,,,1.0
2025,7.0,Idaho,Northern Colorado,47.5,,,1.0
2025,7.0,Illinois,Ohio State,51.5,,,3.0
2025,7.0,Indiana State,South Dakota,56.5,,,1.0
2025,7.0,Jackson State,Alabama State,56.5,,,1.0
2025,7.0,James Madison,Louisiana,45.0,,,3.0
2025,7.0,Kansas State,TCU,54.5,,,3.0
2025,7.0,Kennesaw State,Louisiana Tech,46.5,,,3.0
2025,7.0,Kent State,Massachusetts,49.5,,,3.0
2025,7.0,LSU,South Carolina,44.5,,,3.0
2025,7.0,Lafayette,Bucknell,62.5,,,1.0
2025,7.0,Marshall,Old Dominion,57.5,,,3.0
2025,7.0,Maryland,Nebraska,47.5,,,3.0
2025,7.0,Merrimack,Maine,45.5,,,1.0
2025,7.0,Michigan State,UCLA,51.5,,,3.0
2025,7.0,Middle Tennessee,Missouri State,51.5,,,3.0
2025,7.0,Minnesota,Purdue,49.5,,,3.0
2025,7.0,Missouri,Alabama,50.5,,,3.0
2025,7.0,Montana,Cal Poly,63.5,,,1.0
2025,7.0,Montana State,Idaho State,58.5,,,1.0
2025,7.0,Murray State,Illinois State,58.5,,,1.0
2025,7.0,Nevada,San Diego State,42.5,,,3.0
2025,7.0,North Alabama,Central Arkansas,59.5,,,1.0
2025,7.0,North Carolina A&T,South Carolina State,58.5,,,1.0
2025,7.0,North Dakota,Youngstown State,63.5,,,1.0
2025,7.0,North Dakota State,Southern Illinois,58.5,,,1.0
2025,7.0,North Texas,South Florida,68.5,,,3.0
2025,7.0,Notre Dame,NC State,59.5,,,3.0
2025,7.0,Oklahoma State,Houston,47.5,,,3.0
2025,7.0,Ole Miss,Washington State,58.5,,,3.0
2025,7.0,Oregon,Indiana,51.5,,,3.0
2025,7.0,Oregon State,Wake Forest,47.5,,,3.0
2025,7.0,Penn State,Northwestern,46.5,,,3.0
2025,7.0,Pennsylvania,Marist,52.5,,,1.0
2025,7.0,Princeton,Mercer,53.5,,,1.0
2025,7.0,Rhode Island,New Hampshire,45.5,,,1.0
2025,7.0,Robert Morris,Central Connecticut,45.5,,,1.0
2025,7.0,SMU,Stanford,55.5,,,3.0
2025,7.0,Sacred Heart,Howard,47.5,,,1.0
2025,7.0,Sam Houston,Jacksonville State,53.5,,,3.0
2025,7.0,South Dakota State,Northern Iowa,47.5,,,1.0
2025,7.0,Southeast Missouri State,Tennessee State,50.5,,,1.0
2025,7.0,Stetson,Morehead State,54.5,,,1.0
2025,7.0,Temple,Navy,52.5,,,3.0
2025,7.0,Tennessee,Arkansas,68.5,,,3.0
2025,7.0,Texas,Oklahoma,44.5,,,3.0
2025,7.0,Texas A&M,Florida,48.0,,,3.0
2025,7.0,Texas State,Troy,53.5,,,3.0
2025,7.0,Texas Tech,Kansas,58.5,,,3.0
2025,7.0,Towson,Monmouth,75.5,,,1.0
2025,7.0,Tulane,East Carolina,53.5,,,3.0
2025,7.0,UC Davis,Northern Arizona,62.5,,,1.0
2025,7.0,UNLV,Air Force,65.5,,,3.0
2025,7.0,USC,Michigan,58.0,,,3.0
2025,7.0,UT Martin,Western Illinois,62.5,,,1.0
2025,7.0,UTEP,Liberty,46.5,,,3.0
2025,7.0,UTSA,Rice,48.5,,,3.0
2025,7.0,Utah,Arizona State,44.5,,,3.0
2025,7.0,Utah Tech,Tarleton State,59.5,,,1.0
2025,7.0,Valparaiso,Dayton,44.5,,,1.0
2025,7.0,Wagner,Mercyhurst,46.5,,,1.0
2025,7.0,Washington,Rutgers,62.5,,,3.0
2025,7.0,Weber State,Sacramento State,55.5,,,1.0
2025,7.0,West Georgia,Abilene Christian,53.5,,,1.0
2025,7.0,Western Carolina,Furman,67.5,,,1.0
2025,7.0,Western Michigan,Ball State,43.0,,,3.0
2025,7.0,Wisconsin,Iowa,37.5,,,3.0
2025,7.0,Wofford,Norfolk State,44.5,,,1.0
2025,7.0,Wyoming,San José State,49.5,,,3.0
2025,8.0,Air Force,Wyoming,56.5,,,3.0
2025,8.0,Alabama,Tennessee,60.5,,,3.0
2025,8.0,App State,Coastal Carolina,48.0,,,3.0
2025,8.0,Arizona State,Texas Tech,52.5,,,3.0
2025,8.0,Arkansas,Texas A&M,57.5,,,3.0
2025,8.0,Arkansas-Pine Bluff,Grambling,54.5,,,1.0
2025,8.0,Auburn,Missouri,43.5,,,3.0
2025,8.0,BYU,Utah,49.5,,,3.0
2025,8.0,Ball State,Akron,44.0,,,3.0
2025,8.0,Boise State,UNLV,61.0,,,3.0
2025,8.0,Boston College,UConn,58.5,,,3.0
2025,8.0,Bowling Green,Central Michigan,43.5,,,3.0
2025,8.0,Brown,Princeton,51.5,,,1.0
2025,8.0,California,North Carolina,46.5,,,3.0
2025,8.0,Campbell,New Hampshire,52.5,,,1.0
2025,8.0,Charlotte,Temple,47.5,,,3.0
2025,8.0,Chattanooga,East Tennessee State,52.5,,,1.0
2025,8.0,Clemson,SMU,49.5,,,3.0
2025,8.0,Colorado State,Hawai'i,53.5,,,3.0
2025,8.0,Columbia,Pennsylvania,46.5,,,1.0
2025,8.0,Cornell,Bucknell,60.5,,,1.0
2025,8.0,Dayton,Butler,46.5,,,1.0
2025,8.0,Drake,Davidson,58.5,,,1.0
2025,8.0,Duke,Georgia Tech,60.5,,,3.0
2025,8.0,East Carolina,Tulsa,54.5,,,3.0
2025,8.0,Eastern Washington,Idaho,59.5,,,1.0
2025,8.0,Florida,Mississippi State,51.0,,,3.0
2025,8.0,Florida A&M,Alcorn State,45.5,,,1.0
2025,8.0,Fordham,Dartmouth,54.5,,,1.0
2025,8.0,Gardner-Webb,UT Martin,55.5,,,1.0
2025,8.0,Georgetown,Colgate,55.5,,,1.0
2025,8.0,Georgia,Ole Miss,56.5,,,3.0
2025,8.0,Georgia Southern,Georgia State,58.5,,,3.0
2025,8.0,Harvard,Merrimack,49.5,,,1.0
2025,8.0,Houston,Arizona,47.5,,,3.0
2025,8.0,Illinois State,Youngstown State,56.5,,,1.0
2025,8.0,Incarnate Word,East Texas A&M,56.5,,,1.0
2025,8.0,Indiana,Michigan State,49.5,,,3.0
2025,8.0,Indiana State,North Dakota State,56.5,,,1.0
2025,8.0,Iowa,Penn State,41.5,,,3.0
2025,8.0,Jacksonville State,Delaware,55.5,,,3.0
2025,8.0,James Madison,Old Dominion,47.5,,,3.0
2025,8.0,Kentucky,Texas,45.5,,,3.0
2025,8.0,Lamar,UT Rio Grande Valley,51.5,,,1.0
2025,8.0,Liberty,New Mexico State,48.5,,,3.0
2025,8.0,Lindenwood,Tennessee Tech,54.5,,,1.0
2025,8.0,Long Island University,Robert Morris,42.5,,,1.0
2025,8.0,Louisiana,Southern Miss,54.5,,,3.0
2025,8.0,Marshall,Texas State,65.5,,,3.0
2025,8.0,Massachusetts,Buffalo,47.5,,,3.0
2025,8.0,McNeese,Houston Christian,49.5,,,1.0
2025,8.0,Mercyhurst,Duquesne,51.5,,,1.0
2025,8.0,Miami,Louisville,49.5,,,3.0
2025,8.0,Miami (OH),Eastern Michigan,47.5,,,3.0
2025,8.0,Michigan,Washington,50.5,,,3.0
2025,8.0,Minnesota,Nebraska,47.5,,,3.0
2025,8.0,Monmouth,Stony Brook,73.5,,,1.0
2025,8.0,Montana,Sacred Heart,57.5,,,1.0
2025,8.0,Morehead State,Marist,46.5,,,1.0
2025,8.0,Murray State,South Dakota State,56.5,,,1.0
2025,8.0,New Mexico,Nevada,49.5,,,3.0
2025,8.0,North Alabama,Eastern Kentucky,51.5,,,1.0
2025,8.0,North Texas,UTSA,64.0,,,3.0
2025,8.0,Northern Iowa,South Dakota,46.5,,,1.0
2025,8.0,Northwestern,Purdue,47.0,,,3.0
2025,8.0,Notre Dame,USC,60.5,,,3.0
2025,8.0,Ohio,Northern Illinois,41.5,,,3.0
2025,8.0,Oklahoma State,Cincinnati,57.5,,,3.0
2025,8.0,Oregon State,Lafayette,56.5,,,3.0
2025,8.0,Portland State,Weber State,53.5,,,1.0
2025,8.0,Presbyterian,Stetson,56.5,,,1.0
2025,8.0,Richmond,Holy Cross,42.5,,,1.0
2025,8.0,Rutgers,Oregon,62.0,,,3.0
2025,8.0,SE Louisiana,Northwestern State,53.5,,,1.0
2025,8.0,Sacramento State,Northern Colorado,54.5,,,1.0
2025,8.0,Sam Houston,UTEP,46.5,,,3.0
2025,8.0,South Alabama,Arkansas State,57.5,,,3.0
2025,8.0,South Carolina,Oklahoma,43.0,,,3.0
2025,8.0,South Florida,Florida Atlantic,72.5,,,3.0
2025,8.0,Southeast Missouri State,Eastern Illinois,52.5,,,1.0
2025,8.0,Southern,Prairie View A&M,46.5,,,1.0
2025,8.0,Southern Illinois,North Dakota,59.5,,,1.0
2025,8.0,Southern Utah,Abilene Christian,62.5,,,1.0
2025,8.0,St. Thomas (MN),Valparaiso,48.5,,,1.0
2025,8.0,Stanford,Florida State,55.5,,,3.0
2025,8.0,Stephen F. Austin,Nicholls,47.5,,,1.0
2025,8.0,Syracuse,Pittsburgh,54.5,,,3.0
2025,8.0,TCU,Baylor,66.5,,,3.0
2025,8.0,Tarleton State,West Georgia,56.5,,,1.0
2025,8.0,Tennessee State,Howard,41.5,,,1.0
2025,8.0,Toledo,Kent State,48.5,,,3.0
2025,8.0,Tulane,Army,44.5,,,3.0
2025,8.0,UAB,Memphis,59.5,,,3.0
2025,8.0,UAlbany,Rhode Island,47.5,,,1.0
2025,8.0,UCF,West Virginia,46.5,,,3.0
2025,8.0,UCLA,Maryland,52.5,,,3.0
2025,8.0,UL Monroe,Troy,45.5,,,3.0
2025,8.0,Utah State,San José State,63.5,,,3.0
2025,8.0,VMI,Samford,53.5,,,1.0
2025,8.0,Vanderbilt,LSU,48.5,,,3.0
2025,8.0,Villanova,Hampton,55.5,,,1.0
2025,8.0,Virginia,Washington State,56.5,,,3.0
2025,8.0,Western Illinois,Charleston Southern,55.5,,,1.0
2025,8.0,Western Kentucky,Florida International,55.5,,,3.0
2025,8.0,William & Mary,Elon,53.5,,,1.0
2025,8.0,Wisconsin,Ohio State,41.5,,,3.0
2025,8.0,Wofford,Furman,41.5,,,1.0
2025,8.0,Yale,Stonehill,44.5,,,1.0
2025,9.0,Alabama A&M,Alabama State,61.5,,,1.0
2025,9.0,Alcorn State,Mississippi Valley State,50.5,,,1.0
2025,9.0,Arizona State,Houston,47.0,,,3.0
2025,9.0,Arkansas,Auburn,56.0,,,3.0
2025,9.0,Arkansas State,Georgia Southern,59.5,,,3.0
2025,9.0,Austin Peay,North Alabama,57.5,,,1.0
2025,9.0,Bethune-Cookman,Arkansas-Pine Bluff,56.5,,,1.0
2025,9.0,Bucknell,Georgetown,57.5,,,1.0
2025,9.0,Buffalo,Akron,48.5,,,3.0
2025,9.0,Cal Poly,Montana State,55.5,,,1.0
2025,9.0,Central Michigan,Massachusetts,46.5,,,3.0
2025,9.0,Charleston Southern,Eastern Illinois,46.5,,,1.0
2025,9.0,Charlotte,North Texas,60.5,,,3.0
2025,9.0,Cincinnati,Baylor,68.5,,,3.0
2025,9.0,Cornell,Brown,50.5,,,1.0
2025,9.0,Dartmouth,Columbia,46.5,,,1.0
2025,9.0,Davidson,San Diego,56.5,,,1.0
2025,9.0,Dayton,Presbyterian,50.5,,,1.0
2025,9.0,Delaware,Middle Tennessee,55.5,,,3.0
2025,9.0,East Tennessee State,Wofford,50.5,,,1.0
2025,9.0,East Texas A&M,Stephen F. Austin,59.5,,,1.0
2025,9.0,Eastern Kentucky,Tarleton State,58.5,,,1.0
2025,9.0,Eastern Michigan,Ohio,60.5,,,3.0
2025,9.0,Florida International,Kennesaw State,48.5,,,3.0
2025,9.0,Fordham,Lehigh,51.5,,,1.0
2025,9.0,Fresno State,San Diego State,46.0,,,3.0
2025,9.0,Furman,The Citadel,47.5,,,1.0
2025,9.0,Georgia State,South Alabama,54.0,,,3.0
2025,9.0,Georgia Tech,Syracuse,52.5,,,3.0
2025,9.0,Grambling,Jackson State,56.5,,,1.0
2025,9.0,Hampton,Monmouth,68.5,,,1.0
2025,9.0,Holy Cross,Colgate,51.5,,,1.0
2025,9.0,Houston Christian,SE Louisiana,52.5,,,1.0
2025,9.0,Howard,Morgan State,44.5,,,1.0
2025,9.0,Idaho,Portland State,55.5,,,1.0
2025,9.0,Idaho State,Northern Arizona,62.5,,,1.0
2025,9.0,Indiana,UCLA,53.5,,,3.0
2025,9.0,Iowa,Minnesota,39.5,,,3.0
2025,9.0,Iowa State,BYU,49.0,,,3.0
2025,9.0,Kansas,Kansas State,55.5,,,3.0
2025,9.0,Kent State,Bowling Green,47.5,,,3.0
2025,9.0,Kentucky,Tennessee,55.0,,,3.0
2025,9.0,LSU,Texas A&M,50.5,,,3.0
2025,9.0,Lindenwood,Gardner-Webb,57.5,,,1.0
2025,9.0,Long Island University,New Haven,46.5,,,1.0
2025,9.0,Louisiana Tech,Western Kentucky,49.5,,,3.0
2025,9.0,Louisville,Boston College,54.5,,,3.0
2025,9.0,Maine,Elon,49.5,,,1.0
2025,9.0,Marist,Drake,47.5,,,1.0
2025,9.0,Memphis,South Florida,58.5,,,3.0
2025,9.0,Mercer,VMI,51.5,,,1.0
2025,9.0,Mercyhurst,Stonehill,44.5,,,1.0
2025,9.0,Miami,Stanford,45.5,,,3.0
2025,9.0,Miami (OH),Western Michigan,40.5,,,3.0
2025,9.0,Michigan State,Michigan,47.5,,,3.0
2025,9.0,Mississippi State,Texas,48.5,,,3.0
2025,9.0,Navy,Florida Atlantic,63.5,,,3.0
2025,9.0,Nebraska,Northwestern,44.5,,,3.0
2025,9.0,Nevada,Boise State,50.5,,,3.0
2025,9.0,New Hampshire,William & Mary,48.5,,,1.0
2025,9.0,New Mexico,Utah State,61.0,,,3.0
2025,9.0,New Mexico State,Missouri State,51.5,,,3.0
2025,9.0,Nicholls,McNeese,43.5,,,1.0
2025,9.0,Norfolk State,South Carolina State,53.5,,,1.0
2025,9.0,North Carolina,Virginia,50.5,,,3.0
2025,9.0,North Carolina A&T,Campbell,55.5,,,1.0
2025,9.0,North Carolina Central,Delaware State,63.5,,,1.0
2025,9.0,North Dakota,Indiana State,55.5,,,1.0
2025,9.0,Northern Colorado,UC Davis,57.5,,,1.0
2025,9.0,Northern Illinois,Ball State,42.0,,,3.0
2025,9.0,Northwestern State,Lamar,47.5,,,1.0
2025,9.0,Oklahoma,Ole Miss,52.5,,,3.0
2025,9.0,Old Dominion,App State,62.5,,,3.0
2025,9.0,Oregon,Wisconsin,45.0,,,3.0
2025,9.0,Pittsburgh,NC State,52.5,,,3.0
2025,9.0,Princeton,Harvard,53.5,,,1.0
2025,9.0,Purdue,Rutgers,60.5,,,3.0
2025,9.0,Rice,UConn,48.5,,,3.0
2025,9.0,Sacramento State,Montana,61.5,,,1.0
2025,9.0,Samford,Chattanooga,54.5,,,1.0
2025,9.0,South Carolina,Alabama,47.5,,,3.0
2025,9.0,South Dakota,Illinois State,54.5,,,1.0
2025,9.0,South Dakota State,North Dakota State,45.5,,,1.0
2025,9.0,Southern,Florida A&M,48.5,,,1.0
2025,9.0,Southern Illinois,Northern Iowa,50.5,,,1.0
2025,9.0,Southern Miss,UL Monroe,48.5,,,3.0
2025,9.0,St. Francis (PA),Robert Morris,39.5,,,1.0
2025,9.0,Stetson,St. Thomas (MN),54.5,,,1.0
2025,9.0,Stony Brook,Towson,52.5,,,1.0
2025,9.0,Tennessee State,Western Illinois,54.5,,,1.0
2025,9.0,Tennessee Tech,Southeast Missouri State,60.5,,,1.0
2025,9.0,Texas Tech,Oklahoma State,56.5,,,3.0
2025,9.0,Troy,Louisiana,47.5,,,3.0
2025,9.0,Tulsa,Temple,52.5,,,3.0
2025,9.0,UT Rio Grande Valley,Incarnate Word,54.5,,,1.0
2025,9.0,Utah,Colorado,50.0,,,3.0
2025,9.0,Utah Tech,Southern Utah,59.5,,,1.0
2025,9.0,Valparaiso,Morehead State,48.5,,,1.0
2025,9.0,Vanderbilt,Missouri,52.5,,,3.0
2025,9.0,Villanova,UAlbany,51.5,,,1.0
2025,9.0,Virginia Tech,California,50.5,,,3.0
2025,9.0,Wagner,Duquesne,47.5,,,1.0
2025,9.0,Wake Forest,SMU,52.5,,,3.0
2025,9.0,Washington,Illinois,54.5,,,3.0
2025,9.0,Washington State,Toledo,44.5,,,3.0
2025,9.0,Weber State,Eastern Washington,57.5,,,1.0
2025,9.0,West Georgia,Central Arkansas,53.5,,,1.0
2025,9.0,West Virginia,TCU,55.5,,,3.0
2025,9.0,Wyoming,Colorado State,46.5,,,3.0
2025,9.0,Yale,Pennsylvania,53.5,,,1.0
2025,10.0,Abilene Christian,Tarleton State,60.5,,,1.0
2025,10.0,Air Force,Army,48.5,,,3.0
2025,10.0,Arkansas,Mississippi State,66.5,,,3.0
2025,10.0,Arkansas-Pine Bluff,Southern,52.5,,,1.0
2025,10.0,Auburn,Kentucky,44.5,,,3.0
2025,10.0,Baylor,UCF,58.5,,,3.0
2025,10.0,Bethune-Cookman,Mississippi Valley State,58.5,,,1.0
2025,10.0,Boise State,Fresno State,47.5,,,3.0
2025,10.0,Boston College,Notre Dame,55.5,,,3.0
2025,10.0,Bowling Green,Buffalo,44.5,,,3.0
2025,10.0,Bryant,Monmouth,59.5,,,1.0
2025,10.0,Butler,Drake,47.5,,,1.0
2025,10.0,Cal Poly,Portland State,54.5,,,1.0
2025,10.0,California,Virginia,52.5,,,3.0
2025,10.0,Central Arkansas,Eastern Kentucky,52.5,,,1.0
2025,10.0,Central Connecticut,Long Island University,42.5,,,1.0
2025,10.0,Chattanooga,Western Carolina,62.5,,,1.0
2025,10.0,Clemson,Duke,55.0,,,3.0
2025,10.0,Coastal Carolina,Marshall,55.5,,,3.0
2025,10.0,Colgate,Merrimack,47.5,,,1.0
2025,10.0,Colorado,Arizona,52.5,,,3.0
2025,10.0,Cornell,Princeton,50.5,,,1.0
2025,10.0,Delaware State,Norfolk State,57.5,,,1.0
2025,10.0,Eastern Illinois,UT Martin,50.5,,,1.0
2025,10.0,Eastern Washington,Sacramento State,59.5,,,1.0
2025,10.0,Florida,Georgia,50.5,,,3.0
2025,10.0,Florida A&M,Jackson State,53.5,,,1.0
2025,10.0,Florida State,Wake Forest,50.5,,,3.0
2025,10.0,Furman,Mercer,52.5,,,1.0
2025,10.0,Grambling,Alabama A&M,56.5,,,1.0
2025,10.0,Harvard,Dartmouth,48.5,,,1.0
2025,10.0,Holy Cross,Lafayette,49.5,,,1.0
2025,10.0,Houston,West Virginia,48.5,,,3.0
2025,10.0,Howard,North Carolina Central,51.5,,,1.0
2025,10.0,Illinois,Rutgers,63.5,,,3.0
2025,10.0,Illinois State,Northern Iowa,49.5,,,1.0
2025,10.0,Incarnate Word,Lamar,52.5,,,1.0
2025,10.0,Iowa State,Arizona State,48.5,,,3.0
2025,10.0,Kansas,Oklahoma State,54.5,,,3.0
2025,10.0,Kansas State,Texas Tech,51.5,,,3.0
2025,10.0,Kennesaw State,UTEP,53.0,,,3.0
2025,10.0,Lehigh,Georgetown,47.5,,,1.0
2025,10.0,Liberty,Delaware,52.5,,,3.0
2025,10.0,Louisiana Tech,Sam Houston,48.0,,,3.0
2025,10.0,Maine,Stony Brook,46.5,,,1.0
2025,10.0,Maryland,Indiana,50.5,,,3.0
2025,10.0,McNeese,Northwestern State,48.5,,,1.0
2025,10.0,Michigan,Purdue,48.5,,,3.0
2025,10.0,Middle Tennessee,Jacksonville State,54.0,,,3.0
2025,10.0,Minnesota,Michigan State,44.5,,,3.0
2025,10.0,Missouri State,Florida International,50.0,,,3.0
2025,10.0,Morehead State,Davidson,58.5,,,1.0
2025,10.0,Murray State,Southern Illinois,58.5,,,1.0
2025,10.0,NC State,Georgia Tech,58.5,,,3.0
2025,10.0,Nebraska,USC,59.5,,,3.0
2025,10.0,Nicholls,Houston Christian,41.5,,,1.0
2025,10.0,North Carolina A&T,Towson,49.5,,,1.0
2025,10.0,North Dakota State,Youngstown State,60.5,,,1.0
2025,10.0,North Texas,Navy,68.5,,,3.0
2025,10.0,Northern Arizona,Idaho,52.5,,,1.0
2025,10.0,Northern Colorado,Montana State,52.5,,,1.0
2025,10.0,Ohio State,Penn State,45.5,,,3.0
2025,10.0,Ole Miss,South Carolina,55.5,,,3.0
2025,10.0,Oregon State,Washington State,47.5,,,3.0
2025,10.0,Pennsylvania,Brown,50.5,,,1.0
2025,10.0,Prairie View A&M,Alabama State,52.5,,,1.0
2025,10.0,Presbyterian,Valparaiso,51.5,,,1.0
2025,10.0,Rice,Memphis,48.5,,,3.0
2025,10.0,Richmond,Fordham,48.5,,,1.0
2025,10.0,SE Louisiana,East Texas A&M,55.5,,,1.0
2025,10.0,SMU,Miami,50.5,,,3.0
2025,10.0,Sacred Heart,New Haven,49.5,,,1.0
2025,10.0,San Diego,Dayton,48.5,,,1.0
2025,10.0,San Diego State,Wyoming,42.0,,,3.0
2025,10.0,San José State,Hawai'i,55.5,,,3.0
2025,10.0,South Alabama,Louisiana,52.5,,,3.0
2025,10.0,South Carolina State,Morgan State,53.5,,,1.0
2025,10.0,South Dakota,North Dakota,51.5,,,1.0
2025,10.0,South Dakota State,Indiana State,53.5,,,1.0
2025,10.0,Southeast Missouri State,Charleston Southern,50.5,,,1.0
2025,10.0,Southern Utah,Austin Peay,61.5,,,1.0
2025,10.0,St. Francis (PA),Wagner,37.5,,,1.0
2025,10.0,St. Thomas (MN),Marist,50.5,,,1.0
2025,10.0,Stanford,Pittsburgh,51.5,,,3.0
2025,10.0,Stephen F. Austin,UT Rio Grande Valley,55.5,,,1.0
2025,10.0,Stonehill,Robert Morris,40.5,,,1.0
2025,10.0,Syracuse,North Carolina,45.5,,,3.0
2025,10.0,Temple,East Carolina,58.5,,,3.0
2025,10.0,Tennessee,Oklahoma,55.5,,,3.0
2025,10.0,Tennessee State,Lindenwood,47.5,,,1.0
2025,10.0,Tennessee Tech,Gardner-Webb,62.5,,,1.0
2025,10.0,Texas,Vanderbilt,48.5,,,3.0
2025,10.0,Texas Southern,Alcorn State,47.5,,,1.0
2025,10.0,Texas State,James Madison,55.5,,,3.0
2025,10.0,The Citadel,VMI,48.5,,,1.0
2025,10.0,Troy,Arkansas State,52.5,,,3.0
2025,10.0,UC Davis,Idaho State,64.5,,,1.0
2025,10.0,UConn,UAB,61.5,,,3.0
2025,10.0,UL Monroe,Old Dominion,55.5,,,3.0
2025,10.0,UNLV,New Mexico,61.5,,,3.0
2025,10.0,UTSA,Tulane,54.5,,,3.0
2025,10.0,Utah,Cincinnati,57.5,,,3.0
2025,10.0,Utah Tech,North Alabama,54.5,,,1.0
2025,10.0,Virginia Tech,Louisville,52.5,,,3.0
2025,10.0,Weber State,Montana,61.5,,,1.0
2025,10.0,Western Kentucky,New Mexico State,53.5,,,3.0
2025,10.0,Western Michigan,Central Michigan,43.5,,,3.0
2025,10.0,William & Mary,UAlbany,50.5,,,1.0
2025,10.0,Wofford,Samford,47.5,,,1.0
2025,10.0,Yale,Columbia,46.5,,,1.0
2025,11.0,Abilene Christian,Utah Tech,53.5,,,1.0
2025,11.0,Akron,Massachusetts,51.5,,,3.0
2025,11.0,Alabama,LSU,49.5,,,3.0
2025,11.0,Alabama A&M,Prairie View A&M,52.5,,,1.0
2025,11.0,Alabama State,Texas Southern,53.5,,,1.0
2025,11.0,Alcorn State,Southern,47.5,,,1.0
2025,11.0,App State,Georgia Southern,61.5,,,3.0
2025,11.0,Arizona,Kansas,56.5,,,3.0
2025,11.0,Arkansas State,Southern Miss,54.5,,,3.0
2025,11.0,Arkansas-Pine Bluff,Florida A&M,52.5,,,1.0
2025,11.0,Army,Temple,45.5,,,3.0
2025,11.0,Austin Peay,Central Arkansas,55.5,,,1.0
2025,11.0,Ball State,Kent State,48.5,,,3.0
2025,11.0,Boston College,SMU,54.5,,,3.0
2025,11.0,Brown,Yale,50.5,,,1.0
2025,11.0,Campbell,William & Mary,56.5,,,1.0
